selector,decision,chosen_policy,evidence_score,tau,false_safe,unsafe_accept,selected_truth_cvar,selected_truth_return,task,family,behavior,seed,natural_decision,budget_abstain,common_budget
LCB only,ACCEPT,constant_a005,0.0136127304236333,0.1213301234567901,0,0,0.0906029411764705,0.0051985294117647,monthly_industry_30,monthly industry,risk_averse_low_volatility,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a015,0.0098999999999999,0.1213301234567901,1,1,0.1459117647058823,0.0121441176470588,monthly_industry_30,monthly industry,risk_averse_low_volatility,27,ACCEPT,False,84.0
SCROPE++,ABSTAIN,,-inf,0.1213301234567901,0,0,,,monthly_industry_30,monthly industry,softmax_high_entropy,7,ABSTAIN,False,80.0
Support only,ABSTAIN,,-inf,0.1213301234567901,0,0,,,monthly_industry_30,monthly industry,softmax_high_entropy,7,ABSTAIN,False,80.0
LCB only,ACCEPT,constant_a010,0.0141128387980829,0.1213301234567901,1,1,0.1451029411764706,0.0161294117647058,monthly_industry_30,monthly industry,softmax_high_entropy,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a006,0.0117999999999999,0.1213301234567901,1,1,0.1479823529411764,0.0043522058823529,monthly_industry_30,monthly industry,softmax_high_entropy,7,ACCEPT,False,80.0
SCROPE++,ABSTAIN,,-inf,0.1213301234567901,0,0,,,monthly_industry_30,monthly industry,softmax_high_entropy,17,ABSTAIN,False,85.0
Support only,ABSTAIN,,-inf,0.1213301234567901,0,0,,,monthly_industry_30,monthly industry,softmax_high_entropy,17,ABSTAIN,False,85.0
LCB only,ACCEPT,constant_a001,0.0217458208626657,0.1213301234567901,0,0,0.0803705882352941,0.0058132352941176,monthly_industry_30,monthly industry,softmax_high_entropy,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a018,0.0279999999999999,0.1213301234567901,1,1,0.1750941176470588,0.0100132352941176,monthly_industry_30,monthly industry,softmax_high_entropy,17,ACCEPT,False,85.0
SCROPE++,ABSTAIN,,-inf,0.1213301234567901,0,0,,,monthly_industry_30,monthly industry,softmax_high_entropy,27,ABSTAIN,False,84.0
Support only,ABSTAIN,,-inf,0.1213301234567901,0,0,,,monthly_industry_30,monthly industry,softmax_high_entropy,27,ABSTAIN,False,84.0
LCB only,ACCEPT,constant_a019,0.0094904701029077,0.1213301234567901,0,0,0.0867470588235294,0.0083485294117647,monthly_industry_30,monthly industry,softmax_high_entropy,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a015,0.02,0.1213301234567901,1,1,0.1459117647058823,0.0121441176470588,monthly_industry_30,monthly industry,softmax_high_entropy,27,ACCEPT,False,84.0
SCROPE++,ABSTAIN,,-inf,0.1213301234567901,0,0,,,monthly_industry_30,monthly industry,uniform_high_overlap,7,ABSTAIN,False,80.0
Support only,ABSTAIN,,-inf,0.1213301234567901,0,0,,,monthly_industry_30,monthly industry,uniform_high_overlap,7,ABSTAIN,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.0161342758420075,0.1213301234567901,1,1,0.123235294117647,0.0113338235294117,monthly_industry_30,monthly industry,uniform_high_overlap,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a002,0.0441,0.1213301234567901,1,1,0.1222529411764705,0.0112036764705882,monthly_industry_30,monthly industry,uniform_high_overlap,7,ACCEPT,False,80.0
SCROPE++,ABSTAIN,,-inf,0.1213301234567901,0,0,,,monthly_industry_30,monthly industry,uniform_high_overlap,17,ABSTAIN,False,85.0
Support only,ABSTAIN,,-inf,0.1213301234567901,0,0,,,monthly_industry_30,monthly industry,uniform_high_overlap,17,ABSTAIN,False,85.0
LCB only,ACCEPT,constant_a022,0.0484988051488488,0.1213301234567901,0,0,0.1059205882352941,0.0200242647058823,monthly_industry_30,monthly industry,uniform_high_overlap,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a009,-0.0069999999999999,0.1213301234567901,1,1,0.2105794117647059,0.0021544117647058,monthly_industry_30,monthly industry,uniform_high_overlap,17,ACCEPT,False,85.0
SCROPE++,ABSTAIN,,-inf,0.1213301234567901,0,0,,,monthly_industry_30,monthly industry,uniform_high_overlap,27,ABSTAIN,False,84.0
Support only,ABSTAIN,,-inf,0.1213301234567901,0,0,,,monthly_industry_30,monthly industry,uniform_high_overlap,27,ABSTAIN,False,84.0
LCB only,ACCEPT,constant_a017,0.0377633316544117,0.1213301234567901,1,1,0.2893911764705882,0.0094132352941176,monthly_industry_30,monthly industry,uniform_high_overlap,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a017,0.0733999999999999,0.1213301234567901,1,1,0.2893911764705882,0.0094132352941176,monthly_industry_30,monthly industry,uniform_high_overlap,27,ACCEPT,False,84.0
SCROPE++,ACCEPT,constant_a009,0.07626367129766476,0.1241321513002364,1,1,0.1479823529411764,0.0043522058823529,monthly_industry_48,monthly industry,adversarial_support_mismatch,7,ACCEPT,False,80.0
Support only,ACCEPT,constant_a028,43.00000000000002,0.1241321513002364,0,1,0.2893911764705882,0.0094132352941176,monthly_industry_48,monthly industry,adversarial_support_mismatch,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.1403223582410492,0.1241321513002364,1,1,0.1697117647058823,0.0134889705882352,monthly_industry_48,monthly industry,adversarial_support_mismatch,7,ACCEPT,False,80.0
Risk only,ABSTAIN,constant_a009,-0.018,0.1241321513002364,0,0,0.1479823529411764,0.0043522058823529,monthly_industry_48,monthly industry,adversarial_support_mismatch,7,ACCEPT,True,80.0
SCROPE++,ACCEPT,constant_a009,0.07626367129766476,0.1241321513002364,1,1,0.1479823529411764,0.0043522058823529,monthly_industry_48,monthly industry,adversarial_support_mismatch,17,ACCEPT,False,85.0
Support only,ACCEPT,constant_a028,44.00000000000002,0.1241321513002364,0,1,0.2893911764705882,0.0094132352941176,monthly_industry_48,monthly industry,adversarial_support_mismatch,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.1410826394176483,0.1241321513002364,1,1,0.1702294117647058,0.0114970588235294,monthly_industry_48,monthly industry,adversarial_support_mismatch,17,ACCEPT,False,85.0
Risk only,ABSTAIN,constant_a009,-0.018,0.1241321513002364,0,0,0.1479823529411764,0.0043522058823529,monthly_industry_48,monthly industry,adversarial_support_mismatch,17,ACCEPT,True,85.0
SCROPE++,ACCEPT,constant_a009,0.07626367129766476,0.1241321513002364,1,1,0.1479823529411764,0.0043522058823529,monthly_industry_48,monthly industry,adversarial_support_mismatch,27,ACCEPT,False,84.0
Support only,ACCEPT,constant_a028,44.00000000000002,0.1241321513002364,0,1,0.2893911764705882,0.0094132352941176,monthly_industry_48,monthly industry,adversarial_support_mismatch,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.1397935573826075,0.1241321513002364,1,1,0.1702294117647058,0.0133161764705882,monthly_industry_48,monthly industry,adversarial_support_mismatch,27,ACCEPT,False,84.0
Risk only,ABSTAIN,constant_a009,-0.018,0.1241321513002364,0,0,0.1479823529411764,0.0043522058823529,monthly_industry_48,monthly industry,adversarial_support_mismatch,27,ACCEPT,True,84.0
SCROPE++,REJECT,ridge_return_train_only,11.000000000000004,0.1241321513002364,0,0,0.1736705882352941,0.0129242647058823,monthly_industry_48,monthly industry,epsilon_greedy_momentum,7,REJECT,False,80.0
Support only,ACCEPT,momentum_12,122.00000000000024,0.1241321513002364,0,1,0.1758882352941176,0.0163507352941176,monthly_industry_48,monthly industry,epsilon_greedy_momentum,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.0736525284235758,0.1241321513002364,0,1,0.1736705882352941,0.0129242647058823,monthly_industry_48,monthly industry,epsilon_greedy_momentum,7,ACCEPT,False,80.0
Risk only,ABSTAIN,constant_a004,-0.0584,0.1241321513002364,0,0,0.1222529411764705,0.0112036764705882,monthly_industry_48,monthly industry,epsilon_greedy_momentum,7,ACCEPT,True,80.0
SCROPE++,REJECT,constant_a017,15.000000000000004,0.1241321513002364,0,0,0.1471823529411764,0.0186544117647058,monthly_industry_48,monthly industry,epsilon_greedy_momentum,17,REJECT,False,85.0
Support only,ACCEPT,momentum_12,119.00000000000024,0.1241321513002364,0,1,0.1758882352941176,0.0163507352941176,monthly_industry_48,monthly industry,epsilon_greedy_momentum,17,ACCEPT,False,85.0
LCB only,ACCEPT,constant_a000,0.0202764444444444,0.1241321513002364,0,0,0.1160264705882352,0.0095551470588235,monthly_industry_48,monthly industry,epsilon_greedy_momentum,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a008,-0.0068,0.1241321513002364,0,0,0.0906029411764705,0.0051985294117647,monthly_industry_48,monthly industry,epsilon_greedy_momentum,17,ACCEPT,False,85.0
SCROPE++,REJECT,constant_a017,14.000000000000004,0.1241321513002364,0,0,0.1471823529411764,0.0186544117647058,monthly_industry_48,monthly industry,epsilon_greedy_momentum,27,REJECT,False,84.0
Support only,ACCEPT,momentum_12,122.00000000000024,0.1241321513002364,0,1,0.1758882352941176,0.0163507352941176,monthly_industry_48,monthly industry,epsilon_greedy_momentum,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.0694408092221259,0.1241321513002364,1,1,0.1747441176470588,0.0101080882352941,monthly_industry_48,monthly industry,epsilon_greedy_momentum,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a023,-0.0015,0.1241321513002364,1,1,0.1479147058823529,0.0122558823529411,monthly_industry_48,monthly industry,epsilon_greedy_momentum,27,ACCEPT,False,84.0
SCROPE++,REJECT,constant_a017,17.000000000000004,0.1241321513002364,0,0,0.1471823529411764,0.0186544117647058,monthly_industry_48,monthly industry,low_overlap_concentration,7,REJECT,False,80.0
Support only,ACCEPT,momentum_12,136.0,0.1241321513002364,0,1,0.1758882352941176,0.0163507352941176,monthly_industry_48,monthly industry,low_overlap_concentration,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.0886750279222337,0.1241321513002364,1,1,0.1700794117647059,0.0135625,monthly_industry_48,monthly industry,low_overlap_concentration,7,ACCEPT,False,80.0
Risk only,ABSTAIN,constant_a004,-0.0584,0.1241321513002364,0,0,0.1222529411764705,0.0112036764705882,monthly_industry_48,monthly industry,low_overlap_concentration,7,ACCEPT,True,80.0
SCROPE++,REJECT,constant_a017,17.000000000000004,0.1241321513002364,0,0,0.1471823529411764,0.0186544117647058,monthly_industry_48,monthly industry,low_overlap_concentration,17,REJECT,False,85.0
Support only,ACCEPT,momentum_12,134.99999999999997,0.1241321513002364,0,1,0.1758882352941176,0.0163507352941176,monthly_industry_48,monthly industry,low_overlap_concentration,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.0881986262888607,0.1241321513002364,1,1,0.1700794117647059,0.0135625,monthly_industry_48,monthly industry,low_overlap_concentration,17,ACCEPT,False,85.0
Risk only,ABSTAIN,constant_a004,-0.0584,0.1241321513002364,0,0,0.1222529411764705,0.0112036764705882,monthly_industry_48,monthly industry,low_overlap_concentration,17,ACCEPT,True,85.0
SCROPE++,REJECT,constant_a017,17.000000000000004,0.1241321513002364,0,0,0.1471823529411764,0.0186544117647058,monthly_industry_48,monthly industry,low_overlap_concentration,27,REJECT,False,84.0
Support only,ACCEPT,momentum_12,133.99999999999997,0.1241321513002364,0,1,0.1758882352941176,0.0163507352941176,monthly_industry_48,monthly industry,low_overlap_concentration,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.0879187888219614,0.1241321513002364,1,1,0.1616264705882353,0.013385294117647,monthly_industry_48,monthly industry,low_overlap_concentration,27,ACCEPT,False,84.0
Risk only,ABSTAIN,constant_a004,-0.0584,0.1241321513002364,0,0,0.1222529411764705,0.0112036764705882,monthly_industry_48,monthly industry,low_overlap_concentration,27,ACCEPT,True,84.0
SCROPE++,ACCEPT,momentum_12,0.07669949067712445,0.1241321513002364,1,1,0.1758882352941176,0.0163507352941176,monthly_industry_48,monthly industry,market_state_mixed,7,ACCEPT,False,80.0
Support only,ABSTAIN,risk_adjusted_12,28.497024451942696,0.1241321513002364,0,0,0.1233705882352941,0.0147887515644555,monthly_industry_48,monthly industry,market_state_mixed,7,ACCEPT,True,80.0
LCB only,ACCEPT,constant_a005,0.0117617304964539,0.1241321513002364,0,1,0.1697411764705882,0.0036191176470588,monthly_industry_48,monthly industry,market_state_mixed,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a025,0.0283999999999999,0.1241321513002364,0,0,0.119285294117647,0.013660294117647,monthly_industry_48,monthly industry,market_state_mixed,7,ACCEPT,False,80.0
SCROPE++,REJECT,risk_adjusted_12,25.110503316024914,0.1241321513002364,0,0,0.1233705882352941,0.0147887515644555,monthly_industry_48,monthly industry,market_state_mixed,17,REJECT,False,85.0
Support only,ACCEPT,risk_adjusted_12,25.110503316024914,0.1241321513002364,0,0,0.1233705882352941,0.0147887515644555,monthly_industry_48,monthly industry,market_state_mixed,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.0208384388502019,0.1241321513002364,0,0,0.1124617647058823,0.0096117647058823,monthly_industry_48,monthly industry,market_state_mixed,17,ACCEPT,False,85.0
Risk only,ABSTAIN,constant_a027,-0.016,0.1241321513002364,0,0,0.1540794117647058,0.0154360294117647,monthly_industry_48,monthly industry,market_state_mixed,17,ACCEPT,True,85.0
SCROPE++,REJECT,risk_adjusted_12,29.74095770277907,0.1241321513002364,0,0,0.1233705882352941,0.0147887515644555,monthly_industry_48,monthly industry,market_state_mixed,27,REJECT,False,84.0
Support only,ACCEPT,risk_adjusted_12,29.74095770277907,0.1241321513002364,0,0,0.1233705882352941,0.0147887515644555,monthly_industry_48,monthly industry,market_state_mixed,27,ACCEPT,False,84.0
LCB only,ACCEPT,constant_a001,0.0152750638297872,0.1241321513002364,0,0,0.0793764705882352,0.0028897058823529,monthly_industry_48,monthly industry,market_state_mixed,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a011,0.0123999999999999,0.1241321513002364,0,0,0.107485294117647,0.0087272058823529,monthly_industry_48,monthly industry,market_state_mixed,27,ACCEPT,False,84.0
SCROPE++,REJECT,constant_a017,17.000000000000014,0.1241321513002364,0,0,0.1471823529411764,0.0186544117647058,monthly_industry_48,monthly industry,return_seeking_recent_winner,7,REJECT,False,80.0
Support only,ACCEPT,momentum_12,130.00000000000034,0.1241321513002364,0,1,0.1758882352941176,0.0163507352941176,monthly_industry_48,monthly industry,return_seeking_recent_winner,7,ACCEPT,False,80.0
LCB only,ACCEPT,ridge_return_train_only,0.0830964795914843,0.1241321513002364,1,1,0.1581705882352941,0.0154867647058823,monthly_industry_48,monthly industry,return_seeking_recent_winner,7,ACCEPT,False,80.0
Risk only,ABSTAIN,constant_a004,-0.0584,0.1241321513002364,0,0,0.1222529411764705,0.0112036764705882,monthly_industry_48,monthly industry,return_seeking_recent_winner,7,ACCEPT,True,80.0
SCROPE++,REJECT,constant_a017,16.00000000000001,0.1241321513002364,0,0,0.1471823529411764,0.0186544117647058,monthly_industry_48,monthly industry,return_seeking_recent_winner,17,REJECT,False,85.0
Support only,ACCEPT,momentum_12,131.00000000000037,0.1241321513002364,0,1,0.1758882352941176,0.0163507352941176,monthly_industry_48,monthly industry,return_seeking_recent_winner,17,ACCEPT,False,85.0
LCB only,ACCEPT,ridge_return_train_only,0.0788982950465205,0.1241321513002364,1,1,0.1620499999999999,0.0145183823529411,monthly_industry_48,monthly industry,return_seeking_recent_winner,17,ACCEPT,False,85.0
Risk only,ABSTAIN,constant_a004,-0.0584,0.1241321513002364,0,0,0.1222529411764705,0.0112036764705882,monthly_industry_48,monthly industry,return_seeking_recent_winner,17,ACCEPT,True,85.0
SCROPE++,REJECT,constant_a017,17.000000000000014,0.1241321513002364,0,0,0.1471823529411764,0.0186544117647058,monthly_industry_48,monthly industry,return_seeking_recent_winner,27,REJECT,False,84.0
Support only,ACCEPT,momentum_12,136.00000000000043,0.1241321513002364,0,1,0.1758882352941176,0.0163507352941176,monthly_industry_48,monthly industry,return_seeking_recent_winner,27,ACCEPT,False,84.0
LCB only,ACCEPT,ridge_return_train_only,0.0878111403570891,0.1241321513002364,1,1,0.1687735294117647,0.0122176470588235,monthly_industry_48,monthly industry,return_seeking_recent_winner,27,ACCEPT,False,84.0
Risk only,ABSTAIN,constant_a004,-0.0584,0.1241321513002364,0,0,0.1222529411764705,0.0112036764705882,monthly_industry_48,monthly industry,return_seeking_recent_winner,27,ACCEPT,True,84.0
SCROPE++,ABSTAIN,,-inf,0.1241321513002364,0,0,,,monthly_industry_48,monthly industry,risk_averse_low_volatility,7,ABSTAIN,False,80.0
Support only,ABSTAIN,,-inf,0.1241321513002364,0,0,,,monthly_industry_48,monthly industry,risk_averse_low_volatility,7,ABSTAIN,False,80.0
LCB only,ACCEPT,constant_a024,0.0427933616459528,0.1241321513002364,1,1,0.1469529411764706,0.0117992647058823,monthly_industry_48,monthly industry,risk_averse_low_volatility,7,ACCEPT,False,80.0
Risk only,ACCEPT,constant_a024,0.039,0.1241321513002364,1,1,0.1469529411764706,0.0117992647058823,monthly_industry_48,monthly industry,risk_averse_low_volatility,7,ACCEPT,False,80.0
SCROPE++,ABSTAIN,,-inf,0.1241321513002364,0,0,,,monthly_industry_48,monthly industry,risk_averse_low_volatility,17,ABSTAIN,False,85.0
Support only,ABSTAIN,,-inf,0.1241321513002364,0,0,,,monthly_industry_48,monthly industry,risk_averse_low_volatility,17,ABSTAIN,False,85.0
LCB only,ACCEPT,constant_a045,0.0194822025520983,0.1241321513002364,1,1,0.1614294117647058,0.0081801470588235,monthly_industry_48,monthly industry,risk_averse_low_volatility,17,ACCEPT,False,85.0
Risk only,ACCEPT,constant_a045,0.0371,0.1241321513002364,1,1,0.1614294117647058,0.0081801470588235,monthly_industry_48,monthly industry,risk_averse_low_volatility,17,ACCEPT,False,85.0
SCROPE++,ABSTAIN,,-inf,0.1241321513002364,0,0,,,monthly_industry_48,monthly industry,risk_averse_low_volatility,27,ABSTAIN,False,84.0
Support only,ABSTAIN,,-inf,0.1241321513002364,0,0,,,monthly_industry_48,monthly industry,risk_averse_low_volatility,27,ABSTAIN,False,84.0
LCB only,ACCEPT,constant_a034,0.0105879947409342,0.1241321513002364,0,0,0.1014205882352941,0.014235294117647,monthly_industry_48,monthly industry,risk_averse_low_volatility,27,ACCEPT,False,84.0
Risk only,ACCEPT,constant_a036,0.0326,0.1241321513002364,0,0,0.1001617647058823,0.0128066176470588,monthly_industry_48,monthly industry,risk_averse_low_volatility,27,ACCEPT,False,84.0
SCROPE++,ABSTAIN,,-inf,0.1241321513002364,0,0,,,monthly_industry_48,monthly industry,softmax_high_entropy,7,ABSTAIN,False,80.0
Support only,ABSTAIN,,-inf,0.1241321513002364,0,0,,,monthly_industry_48,monthly industry,softmax_high_entropy,7,ABSTAIN,False,80.0
LCB only,ACCEPT,constant_a011,0.0146334848700007,0.1241321513002364,0,0,0.107485294117647,0.0087272058823529,monthly_industry_48,monthly industry,softmax_high_entropy,7,ACCEPT,False,80.0
